,file_path,xml_id,text_content,num_lb,num_quote,num_rs,num_add,num_del,num_hi,num_handShift,num_metamark,num_anchor,text_length,num_ptr,zone_id,zone_points,zone_area_px2,corpus_spaced,druck_unbekannt,hand,klein,nummer,x-klein
3617,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.htA30k,"1 Plinius XXXV, 12.",1,0,2,0,0,1,0,0,0,19,0,facs_3_r6,"629,4415 1273,4415 1273,4486 629,4486",45724.0,0.0,0.0,0.0,1.0,0.0,0.0
3618,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.Ii4Za3,2 Siehe unter Indien §.,1,0,1,0,0,1,0,0,0,23,0,facs_3_r7,"630,4503 1363,4503 1363,4590 630,4590",63771.0,0.0,0.0,0.0,1.0,0.0,0.0
3619,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.hDcbMN,¦ ü,1,0,0,1,0,0,0,1,0,3,0,facs_3_r8,"2942,2118 3104,2118 3104,2364 2942,2364",39852.0,0.0,0.0,1.0,0.0,0.0,0.0
3620,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.FoY8U9,¦ e,1,0,0,1,0,0,0,1,0,3,0,facs_3_r9,"2999,2364 3205,2364 3205,2579 2999,2579",44290.0,0.0,0.0,1.0,0.0,0.0,0.0
3621,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.FNFGAr,t,1,0,0,1,0,0,2,0,0,1,0,facs_3_r10,"2972,2876 3145,2876 3145,3012 2972,3012",23528.0,0.0,0.0,1.0,0.0,0.0,0.0
3622,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.4QMvXr,",",1,0,0,1,0,0,0,0,0,1,0,facs_3_r11,"3005,3123 3074,3123 3074,3235 3005,3235",7728.0,0.0,0.0,1.0,0.0,0.0,0.0
3623,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.Nbas3e,dennoch,1,0,0,2,0,0,0,1,0,7,1,facs_3_r12,"3075,3150 3352,3150 3352,3395 2978,3395 2978,3309",83918.5,0.0,0.0,1.0,0.0,0.0,0.0
3624,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.4YzpLA,237,1,0,0,0,0,0,0,0,0,3,0,facs_3_r13,"6043,362 6173,362 6173,446 6043,446",10920.0,0.0,0.0,0.0,0.0,1.0,0.0
3625,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.5ixjvB,Textile Kunst. Stoffe. Seide.,1,0,2,0,1,0,0,0,0,29,0,facs_3_r14,"4432,353 5406,353 5406,427 4432,427",72076.0,0.0,0.0,0.0,1.0,0.0,0.0
3626,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.yWsIGY,"mein wurde, wenn anders den oft unkritischen Nachrichten des Rom Plinius zu trauen ist, der Lasistrytus, das Lysippus Schwager als den ersten nennt, der den Gebrauch der Thonmodelle in Auf- nahme gebracht habe. Früher diente das Wachs zu Modellen, die für Statuen in Holz, Stein und dergl. im Kleinen ausgeführt wurden, um darnach ins Grosse zu übertragen. Auf ähnliche Weise mag der Kern der elephantinen Statuen nach kleinen Mo- dellen ausgeführt, sodann mit dünner Wachskruste überzogen worden sein, worauf modellirt wurde und die, in Stücken abge- löst, bei der Bearbeitung des Elfenbeins zum Modell diente.1 Bei Metallgüssen musste diese Schale von Wachs, nachdem die Form darüber vollendet war, herausgeschmolzen werden.",12,0,3,0,2,1,0,1,0,726,0,facs_3_r15,"3700,554 6185,554 6185,1792 3700,1792",3076430.0,1.0,0.0,0.0,0.0,0.0,0.0
3627,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.x6gqp9,"Dieser flüchtige Ausflug in die Stylgeschichte der Bildnerei, über die bei geeigneten Gelegenheiten Spezielleres zu geben ist, sollte hier, wie vorherbemerkt worden, nur dazu dienen, ein Bei- spiel des Hindurchführens eines Kunstmotives durch verschiedene Stoffe und Behandlungsweisen hindurch zu gewähren; zugleich lässt er uns auch die Schwierigkeiten erkennen, die sich darbie- ten, wenn man die Einflüsse, welche eine Technik auf die andere übt zu bezeichnen und sie nach ihrer wahren Ordnung zu neh- men versucht. Wie wir sehen, ist das Verhalten der Thonbild- nerei zu den übrigen Zweigen der statuarischen Kunst der Alten durchaus problematisch, und der Rang, den sie unter ihnen in stylgeschichtlicher eziehung einnimmt, nichts weniger als sicher gestellt.",13,0,0,0,1,0,0,0,0,764,0,facs_3_r16,"3690,1807 6180,1807 6180,3138 3690,3138",3314190.0,1.0,0.0,0.0,0.0,0.0,0.0
3628,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.lSFZ9x,"Noch viel schwieriger sind ähnliche Untersuchungen, wie die hier nur angedeuteten, auf dem Gebiete der Architectur, die durch eine bedeutend grössere Menge von stofflichen Metamorphosen hindurch ging, als dieses bei der ildnerei der Fall ist. Doch zeigt sich im Allgemeinen der Entwicklungsgang der Technik in der aukunst sehr ähnlich mit der der ildnerei, was nicht auf- fallen darf, da beide innigst mit einander verknüpft sind und ein- ander gegenseitig bedingen.",8,0,1,0,1,0,0,0,0,466,0,facs_3_r17,"3687,3160 6175,3160 6175,3987 3687,3987",2057576.0,1.0,0.0,0.0,0.0,0.0,0.0
3629,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.xV3NE6,"Lassen wir nun einzelne Erscheinungen der augeschichte oder vielmehr der allgemeinen Kulturgeschichte der Menschheit,",2,0,0,0,0,0,0,0,0,117,0,facs_3_r18,"3694,3993 6171,3993 6171,4200 3694,4200",512739.0,1.0,0.0,0.0,0.0,0.0,0.0
3630,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.pPVQ1e,"1 Quatremère de Quincy will das Modell der chryselephantinen Kolosse vorher fertig haben (Jupiter Olympien, S. 397). Ich aber halte die andere Methode für leichter und natürlicher. Die Nachrichten der Alten lassen dar- über im Dunkeln.",4,0,2,0,0,1,0,0,0,235,0,facs_3_r19,"3689,4252 6170,4252 6170,4581 3689,4581",816249.0,0.0,0.0,0.0,1.0,0.0,0.0
3631,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.nndkjS,wie oben.,1,0,0,1,0,0,0,0,0,9,0,facs_3_r20,"4888,79 5541,79 5541,271 4888,271",125376.0,0.0,0.0,1.0,0.0,0.0,0.0
3632,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.HHkeYt,¦ y ¦ a,1,0,0,2,0,0,0,3,1,7,0,facs_3_r21,"3372,537 3742,537 3742,908 3372,908",137270.0,0.0,0.0,1.0,0.0,0.0,0.0
3633,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_3.xml,p.MReqzd,Lysistratus,1,0,1,2,0,0,0,1,0,11,1,facs_3_r22,"3383,100 4212,100 4212,480 3383,480",315020.0,0.0,0.0,1.0,0.0,0.0,0.0
3634,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.9zN4Rx,238,1,0,0,0,0,0,0,0,0,3,0,facs_4_r1,"540,394 710,394 710,514 540,514",20400.0,0.0,0.0,0.0,0.0,1.0,0.0
3635,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.WxwoC5,Viertes Hauptstück.,1,0,0,0,0,0,0,0,0,19,0,facs_4_r2,"1488,390 2110,390 2110,483 1488,494",61267.0,0.0,0.0,0.0,1.0,0.0,0.0
3636,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.24pXp7,"die auf unsern Gegenstand ezug haben, für sich sprechen, um zu sehen, welche Aufschlüsse sie uns über manche noch keines- wegs gelöste Fragen in der allgemeinen Kunstgeschichte der Alten gewähren. In ihrer Reihenfolge, wie ich sie vorführe, musste die Ursprünglichkeit der Zustände, aus der sie hervorgingen, nicht aber das wirkliche, historische Alter der Nachrichten und Monu- mente, durch die wir sie kennen, massgebend sein, so dass z. B. das uralte Aegyppten, dessen Monumente ohne Zweifel das früheste erhaltene Menschenwerk sind, den die Reihen der Betrachtungen kei- neswegs eröffnet, sondern ein ziemlich spätes Mittelglied dessel- ben bildet. in ihr bildet.",12,0,1,2,4,0,0,0,0,667,0,facs_4_r3,"554,557 3047,557 3047,1696 554,1696",2839527.0,1.0,0.0,0.0,0.0,0.0,0.0
3637,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.EepPYU,§. 62.,1,0,0,0,0,0,0,0,0,6,0,facs_4_r4,"1679,1806 1916,1806 1916,1904 1679,1904",23226.0,0.0,1.0,0.0,0.0,0.0,0.0
3638,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.1Mu54r,Neuseeland und Polynesien.,1,0,2,0,0,0,0,0,0,26,0,facs_4_r5,"1362,1968 2240,1968 2240,2042 1362,2042",64972.0,0.0,0.0,0.0,1.0,0.0,0.0
3639,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.xHoPGR,Die grosse Londoner Industrieaustellung im Jahre 1851 gab über die uns beschäftigende Sprache gar manchen Stoff zu Be- trachtungen. Dazu gehörten besonders die textilen Producte der wilden und zahmen Völker nicht-europäischer Kultur und ihr naher Zusammenhang mit den häuslichen und baulichen Einrichtungen dieser Völker.,6,0,1,0,1,0,0,1,0,321,0,facs_4_r6,"546,2116 3041,2116 3041,2725 546,2725",1519455.0,1.0,0.0,0.0,0.0,0.0,0.0
3640,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.RT0MFt,"Die Künste des Webens mit den dazu gehörigen Künsten des Färbens und Ornamentirens waren dort von ihren ersten An- fängen bis zu ihrer äussersten Verfeinerung vertreten, und man hatte Gelegenheit wahrzunehmen, wie diese Künste bei fast allen diesen Völkern zuerst sehr rasche Fortschritte gemacht hatten und darauf vielleicht für Jahrtausende stille standen. Dabei glaubt man zu erkennen, wie dieser Stillstand in den Fortschritten der tech- nischen Künste mit einer Verknöcherung der Civilisation zu einer bestimmten Form zusammengefallen sein musste, die zuweilen in einer Art von Architectur und monumentaler Kunst ihren Ausdruck fand; letztere ist dann dem Standpunkte der technischen Künste und unter ihnen besonders der Mutterkunst, der Textrin, zu der Zeit, wie dieser Moment in dem Völkerleben eintrat, entsprechend und gibt ihn in ihrer symbolischen Formensprache wieder.",14,0,2,2,4,0,0,2,1,880,0,facs_4_r7,"548,2742 3048,2742 3048,4219 548,4219",3692500.0,1.0,0.0,0.0,0.0,0.0,0.0
3641,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.SCI4sX,"Dieser Punkt des Stillstandes ist bei dem einen Volke früher, bei dem andern später, eingetreten, d. h. bei vorgerückterer indu- strieller Bildung, eingetreten, bei allen aber zeigt sich dieselbe Ab- hänglichigkeit aller bildenden Künste von der Textrin.",4,0,0,3,3,0,0,0,0,254,0,facs_4_r8,"559,4208 3046,4208 3046,4626 559,4626",1039566.0,1.0,0.0,0.0,0.0,0.0,0.0
3642,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.EuLcpI,‡ Frage,1,0,0,1,0,0,0,1,0,7,0,facs_4_r9,"121,2100 546,2100 546,2464 121,2464",154700.0,0.0,0.0,1.0,0.0,0.0,0.0
3643,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.5TbYSE,¦ k,1,0,0,1,0,0,2,1,0,3,0,facs_4_r10,"134,3596 427,3596 427,3986 134,3986",114270.0,0.0,0.0,1.0,0.0,0.0,0.0
3644,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.r0zLT3,entspricht,1,0,0,2,0,0,0,1,0,10,1,facs_4_r11,"134,3915 567,3915 567,4139 134,4139",96992.0,0.0,0.0,1.0,0.0,0.0,0.0
3645,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.jcfewt,"¦ ,",1,0,0,1,0,0,0,1,0,3,0,facs_4_r12,"3081,3850 3267,3850 3267,4116 3081,4116",49476.0,0.0,0.0,1.0,0.0,0.0,0.0
3646,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.tRLc45,¦ deɭ,1,0,0,1,0,0,2,1,0,5,0,facs_4_r13,"3095,4175 3358,4175 3358,4450 3095,4450",72325.0,0.0,0.0,1.0,0.0,0.0,0.0
3647,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.Uq6uDj,"¦ ,",1,0,0,1,0,0,0,1,0,3,0,facs_4_r14,"231,4386 407,4386 407,4653 231,4653",46992.0,0.0,0.0,1.0,0.0,0.0,0.0
3648,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.qS8or1,239,1,0,0,0,0,0,0,0,0,3,0,facs_4_r15,"6015,250 6159,250 6159,358 6015,358",15552.0,0.0,0.0,0.0,0.0,1.0,0.0
3649,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.8pNEUb,Textile Kunst. Stoffe. Seide.,1,0,2,0,1,0,0,0,0,29,0,facs_4_r16,"4446,253 5396,259 5396,344 4446,338",80750.0,0.0,0.0,0.0,1.0,0.0,0.0
3650,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.QUsgEO,"Unter den Erscheinungen, die darauf hindeuteten, war mir keine so auffallend, wie das Bauwesen der Neuseeländer, das sich wirklich zu einer Art von monumentaler Kunst erhoben hat, dessen Basis und materieller Hintergrund das ursprüngliche Zaungeflecht in seinem reinsten und ungemischtesten Wesen ist. Die Baukunst übernahm dieses Motiv hier so unmittelbar aus den Händen der Natur, wie dieses bei keinem andern Volke sich nachweisen lässt.",7,0,3,0,0,0,0,0,0,440,0,facs_4_r17,"3682,433 6175,433 6175,1170 3682,1170",1837341.0,1.0,0.0,0.0,0.0,0.0,0.0
3651,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.7yNFJb,"Das Zaungeflecht als Befestigung und Umfriedigung der Dörfer (Pah’s) bildet bei den kriegerischen Neuseeländern das Grund- motiv aller baulichen Einrichtungen. Solche nach allen Regeln der Befestigung auf steilen Hügeln angelegte Gehege sind mit einem breiten und tiefen Graben umgeben; der Zaun, der hinter demselben als Brustwehr dient, ist mit Ausfallsthoren versehen, wozu man nur auf Irrgängen gelangt, auf denen der Gegner noth- wendig sich den Geschossen der Vertheidiger blosstellen muss.",8,0,1,0,0,0,0,0,0,496,0,facs_4_r18,"3688,1159 6185,1159 6185,2008 3688,2008",2119953.0,1.0,0.0,0.0,0.0,0.0,0.0
3652,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.IgbVAl,"Im Inneren des Geheges sind kleinere Gehege, die wieder nach denselben Grundsätzen angelegt sind und als Forts inner- halb der Hauptmauer sich selbständig halten können. Nach dem- selben Prinzipe ist zuletzt das einzelne Familienhaus befestigt, immer so, dass die Seiten der Umfriedigungen und ihre Zugänge flankirt und bestrichen werden können. Der Zaun selbst besteht aus starken eingerammten Pfählen, zwischen denen Zweige ein- geflochten sind, die Pfähle aber sind an gewissen Stellen der Zaunwand, besonders an den Eingangsthoren mit buntgemalten Schnitzwerken verziert und zu diesem Zwecke ragen sie höher heraus in über die Reihe der Nachbarpfähle. Die Skulptur ist hier aus dem Pfahlschnitzwerke her- vorgegangen. Die Pfahlköpfe sind durch fratzenhafte Men- schenköpfe symbolisirt, deren Typus wohl ohne Zweifel die wirk- lichen Köpfe erlegter oder geopferter und gefressener Feinde waren. Dazu tritt eine bunte Polychromie, eine Nachahmung der Ornamente, die sich die Neuseeländer mit vieler Kunst auf die Haut tättowiren, in der That nichts weiter als eine Tättowirung der dargestellten knorrigen Popanze.",19,0,3,1,2,5,0,1,0,1115,0,facs_4_r19,"3692,1993 6206,1993 6206,4002 3692,4002",5050626.0,1.0,0.0,0.0,0.0,0.0,0.0
3653,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.eo1Fvu,"Am künstlichsten sind die eigentlichen Wohnhäuser in dem Innern dieser Gehege mit Holzschnitzwerk verziert, wobei das Hauptornament die am Giebel sich überkreuzendenden Dachfaltenfetten bilden, die, ähnlich wie an den niedersächsischen Bauernhäusern, über den Firsten des Daches hinausragen und wieder mit tätto-",5,0,0,1,2,1,0,0,0,312,0,facs_4_r20,"3716,3975 6204,3975 6204,4531 3716,4531",1383328.0,1.0,0.0,0.0,0.0,0.0,0.0
3654,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_4.xml,p.RtR68f,wie oben Neuseeland und Polynesien,3,0,2,3,1,0,0,0,0,34,0,facs_4_r21,"4897,44 6376,44 6376,137 5791,415 5399,415 4897,162",403891.0,0.0,0.0,1.0,0.0,0.0,0.0
3655,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.lrBXeq,240,1,0,0,0,0,0,0,0,0,3,0,facs_5_r1,"586,297 730,297 730,375 586,375",11232.0,0.0,0.0,0.0,0.0,1.0,0.0
3656,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.VJhYJE,Viertes Hauptstück.,1,0,0,0,0,0,0,0,0,19,0,facs_5_r2,"1531,310 2151,310 2151,398 1531,398",54560.0,0.0,0.0,0.0,1.0,0.0,0.0
3657,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.alfmI7,wirten Popanzen endigen. Ausserdem bezeichnet Schnitzwerk und Polychromie nach dem Prinzipe der Tättowirung auch andere Hauptbestandtheile des Hauses z. B. die Thürpfosten und bilden diese Elemente der Verzierung einen nach Umständen sparsamer oder reicher ¦ertheilten inneren und äusseren Schmuck desselben.,5,0,1,1,0,0,0,1,0,308,0,facs_5_r3,"576,461 3073,461 3073,1033 576,1033",1428284.0,1.0,0.0,0.0,0.0,0.0,0.0
3658,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.1NrviI,"Die Bilder sind auch zuweilen selbst Producte der textilen Kunst. Sie haben in Oweihi die Form der Brustbilder, die aus einer Art dünnen biegsamen Holzes sammt dem Halse, Kopf, Nase, Mund und Ohren geflochten sind.”1",4,1,3,0,0,1,0,1,0,216,0,facs_5_r4,"561,993 3065,993 3065,1450 561,1450",1144328.0,1.0,0.0,0.0,0.0,0.0,0.0
3659,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.RsU3Lk,"Das Flechtwerk und selbst die Weberei hat bei diesen merk- würdigen kulturfähigen ewohnern der Südseeinseln von weisser Race, die ein erobernder Stamm sind, zwar weitere Fortschritte gemacht, doch ohne später auf die Architectur einzuwirken, die offenbar schon vorher in formeller eziehung vollständig geregelt und arretirt war.",6,0,2,0,1,0,0,1,0,328,0,facs_5_r5,"554,1413 3052,1413 3052,2021 554,2021",1518784.0,1.0,0.0,0.0,0.0,0.0,0.0
3660,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.jpCXBA,"Die Ausbildung und vielfältige Anwendung des Schnitzwerkes in Holz bei diesen Völkern ist um so merkwürdiger, als sie den Gebrauch des Metalls vor der Zeit der europäischen Ansiedelun- gen nicht kannten. Der Geschmack, den sie dabei zeigen, so lange sie im reinen Ornamente verbleiben und keine kalligra- phische conventionelle imagines hominum et animalium darstellen, ist originell und reich, oft geschmackvoll, erinnert aber mehr an Ro- cocostyl als an den Ursprung der Kunst. Ich habe schon früher die Hypothesen erwähnt, zu welchen diese Erscheinungen Anlass geben.",9,0,0,0,2,0,0,1,0,570,0,facs_5_r6,"524,2044 3047,2044 3047,3036 524,3036",2502816.0,1.0,0.0,0.0,0.0,0.0,0.0
3661,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.H8YnQ7,"Die Movais, zugleich Grabmähler, Opferplätze und Tempel, sind auf ähnliche Weise mit verziertem Pfahl- und Zaunwerke ge- schmückt. —",3,0,0,0,1,0,0,1,0,132,0,facs_5_r7,"519,2985 3014,2985 3014,3268 519,3268",706085.0,1.0,0.0,0.0,0.0,0.0,0.0
3662,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.xiI2mF,"Die Töpferei ist dafür bei diesen Völkern sehr wenig fortgeschritten, kaum dass sie das rennen der Thorwaare kennen und üben. —",2,0,1,1,1,0,0,1,0,127,0,facs_5_r8,"517,3297 2996,3297 2996,3560 517,3560",651977.0,1.0,0.0,0.0,0.0,0.0,0.0
3663,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_39_5.xml,p.YMJvxv,"Die Modelle neuseeländischer Pahs, einige Schnitzwerke und die lithographirte Darstellung eines solchen Pahs oder neusee- ländischen Dorfes, neben einigen derartige Zustände gebenden Originalzeichnungen ¦ auf der Londoner Ausstellung ‡ von 1851 ausgestellt waren hatten für die Architecten von nicht geringems Interesse.2",5,0,1,6,3,1,0,4,1,321,0,facs_5_r9,"493,3506 2994,3506 2994,4071 493,4071",1413065.0,1.0,0.0,0.0,0.0,0.0,0.0
3664,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.Fpnm95,9,1,0,0,0,0,0,0,0,0,1,0,facs_1_r1,"2929,454 3024,454 3024,583 2929,583",12255.0,0.0,0.0,0.0,0.0,1.0,0.0
3665,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.HAiq9p,Einleitung.,1,0,0,0,0,0,0,0,0,11,0,facs_1_r2,"1588,459 1947,450 1947,531 1588,540",29079.0,0.0,0.0,0.0,1.0,0.0,0.0
3666,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.Q88J75,"Betrachtungen bereits auf das Gebiet des Stofflichen hinüber. So z. B. ist das Band, der Bestimmung nach, durch einen Streifen, der einen Gegenstand ringförmig umgibt oder sich auf demselben der Länge nach hinzieht, charakterisirt, aber schärfer tritt die Charakteristik des Begriffes Band hervor, wenn dieser Streifen gedreht ist wie ein Strick oder das Muster eines geflochtenen oder gewebten Stoffes auf seiner Oberfläche zeigt. Doch is es deutlich, dass hier nur gewisse, gleichsam a bstra‡cte Eigenschaften des bin- denden Stoffes im Allgemeinen sich zur Ewägung aufdrängen, dass dagegen die Frage, wie sich ein solches Band anders charak- terisiren müsse, wenn es in Linnen, Wolle oder Seide, in Holz, Thon, Stein oder Metall seinen forme‡ilen Ausdruck erhalten soll, eine andere, eine durchaus stilgeschichtliche sei.",13,0,3,2,2,3,0,2,0,824,0,facs_1_r3,"498,632 3008,632 3008,1981 2767,1981 498,1981 498,1894",3385990.0,1.0,0.0,0.0,0.0,0.0,0.0
3668,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.ydvD1R,§. 3.,1,0,0,0,0,0,0,0,0,5,0,facs_1_r5,"1674,2340 1852,2340 1852,2432 1674,2432",16376.0,0.0,1.0,0.0,0.0,0.0,0.0
3669,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.a8C12A,VierVier Kategorieen der technischen Künste. Rohstoffe.Rohstoffe.,1,0,1,4,4,0,0,0,0,65,0,facs_1_r6,"1179,2465 2356,2465 2356,2546 1179,2546",95337.0,0.0,0.0,0.0,1.0,0.0,0.0
3670,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.uCnKJJ,"Es lassen sich vier Hauptcategorieen feststellen, nach welchen die Rohstoffe in Bezug auf die Weise ihrer Benutzung für tech- nische Zwecke zu klassificiren sind. Dieselben sind ihren beson- deren Eigenschaften nach",4,0,0,0,1,0,0,1,0,215,0,facs_1_r7,"517,2619 3000,2619 3000,3021 517,3021",998166.0,1.0,0.0,0.0,0.0,0.0,0.0
3671,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.agzpZR,"1) biegsam, zäh, dem Zerreissen in hohem Grade widerstehend, von grosser absoluter Festigkeit;",2,0,0,0,0,0,0,0,0,94,0,facs_1_r8,"516,3038 3004,3038 3004,3235 516,3235",490136.0,1.0,0.0,0.0,0.0,0.0,0.0
3672,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.pDzzoF,"2) weich, bildsam (plastisch), erhärtungsfähig, mannichfaltiger Formirung und Gestaltung sich leicht fügend und die gegebene Form in erhärtetem Zustande unveränderlich behaltend;",3,0,0,0,0,0,0,0,0,178,0,facs_1_r9,"513,3247 3008,3247 3008,3543 513,3543",738520.0,1.0,0.0,0.0,0.0,0.0,0.0
3673,C:\Users\elena\Documents\GitHub\semper-tei_new\scripts\Q_rendition_automation\data_xmls\20_Ms_252_3_1.xml,p.f5uMan,"3) stabförmig, elastisch, von vornehmlich relativer, d. h. der senkrecht auf die Länge wirkenden Kraft widerstehender Festig- keit;",3,0,0,0,0,1,0,0,0,131,0,facs_1_r10,"508,3559 2996,3559 2996,3852 508,3852",728984.0,1.0,0.0,0.0,0.0,0.0,0.0
